filename,category,description,permalink
NF_NF.01065-189.jpg,Norsk Folkemuseum,"Frk. Astrid Lous spaserer langs Karl Johan, Oslo med ryggen til Stortinget.",http://oslobilder.no/NF/NF.01065-189
OMU_OB.OT123.jpg,Oslo Museum,Rosenkrantz gate 7.,http://oslobilder.no/OMU/OB.OT123
OMU_OB.F01379.jpg,Oslo Museum,"gateløp, bygårder, apotek, Trefoldighetskirken, gavlreklame, plankegjerde, gutter2",http://oslobilder.no/OMU/OB.F01379
OMU_OB.F11623c.jpg,Oslo Museum,Kristiania Aleksander Kjiellands plads.,http://oslobilder.no/OMU/OB.F11623c
OMU_OB.F03060a.jpg,Oslo Museum,Parkveien ved Wergelandsveien.,http://oslobilder.no/OMU/OB.F03060a
NF_NF.01065-289.jpg,Norsk Folkemuseum,"Prof. Carda, Wien, Edgar Odell Lavett, Houston, Texas,  og professor  Alf Guldberg på Universitetsplassen, Oslo",http://oslobilder.no/NF/NF.01065-289
OMU_OB.Y1154.jpg,Oslo Museum,Drammensveien,http://oslobilder.no/OMU/OB.Y1154
OMU_OB.Y1363.jpg,Oslo Museum,Elisenbergveien,http://oslobilder.no/OMU/OB.Y1363
NF_NF.01065-387.jpg,Norsk Folkemuseum,"Apoteker Størmer, fotografens far, spaserer langs Karl Johans gate, Oslo. med ryggen til Slottet.",http://oslobilder.no/NF/NF.01065-387
OMU_OB.Y1427.jpg,Oslo Museum,Vogts gade,http://oslobilder.no/OMU/OB.Y1427
OMU_OB.Y1382.jpg,Oslo Museum,Havegaden,http://oslobilder.no/OMU/OB.Y1382
OMU_OB.NW0737.jpg,Oslo Museum,Utsikt fra Stortinget mot Stortingsgata.,http://oslobilder.no/OMU/OB.NW0737
OMU_OB.F13743b.jpg,Oslo Museum,Drammensveien. Xania.,http://oslobilder.no/OMU/OB.F13743b
OMU_OB.F12279a.jpg,Oslo Museum,Kristiania. Fra Eidsvolds Plads.,http://oslobilder.no/OMU/OB.F12279a
OMU_OB.Z07626.jpg,Oslo Museum,Plassen ved Elisenbergveien,http://oslobilder.no/OMU/OB.Z07626
OMU_OB.F03067.jpg,Oslo Museum,Johanneskirken.,http://oslobilder.no/OMU/OB.F03067
OMU_OB.Z04805.jpg,Oslo Museum,Universitetsgata sydover fra hjørnet av Karl Johans gate.,http://oslobilder.no/OMU/OB.Z04805
OMU_OB.F00968.jpg,Oslo Museum,"bygårder, hoteller, restauranter, gravearbeid, hestekjøretøyer",http://oslobilder.no/OMU/OB.F00968
OMU_OB.OH538.jpg,Oslo Museum,Nytorvet,http://oslobilder.no/OMU/OB.OH538
OMU_OB.Y2219.jpg,Oslo Museum,Akersgata.,http://oslobilder.no/OMU/OB.Y2219
NF_NF.01065-206.jpg,Norsk Folkemuseum,"Frk. Sommerfelt spaserer på fortau langs Karl Johan, Oslo. Slottet skimtes.",http://oslobilder.no/NF/NF.01065-206
OMU_OB.F02960a.jpg,Oslo Museum,Kristiania. Tordenskjolds plads.,http://oslobilder.no/OMU/OB.F02960a
NF_NF.01065-306.jpg,Norsk Folkemuseum,"Henrik Reimers med flosshatt og paraply, spaserer på Karl Johans gate, Oslo,",http://oslobilder.no/NF/NF.01065-306
OMU_OB.F03188a.jpg,Oslo Museum,Storgata fra Kirkeristen.,http://oslobilder.no/OMU/OB.F03188a
OMU_OB.Y4338.jpg,Oslo Museum,Drammensveien 4.,http://oslobilder.no/OMU/OB.Y4338
NF_NF.01065-222.jpg,Norsk Folkemuseum,"Betty Reimers, datter av høyesterettsass. Reimers. Lita jente med flagg på Karl Johans gate, Oslo. Stortinget i bakgrunnen.",http://oslobilder.no/NF/NF.01065-222
NF_NF.34664-467.jpg,Norsk Folkemuseum,"Julius Sundt sammen med sine foreldre Hilda og Rolf Sundt sr., bestepappa Julius Thaulow Aubert, bestemamma Birgitte Aubert og oldemor Hilda Aubert utendørs, Villa Knyggen. Fotografert 1918-1919.",http://oslobilder.no/NF/NF.34664-467
OMU_OB.Y1379.jpg,Oslo Museum,Henrichsens gade.,http://oslobilder.no/OMU/OB.Y1379
OMU_OB.F03002c.jpg,Oslo Museum,Christiania. Niels Juelsgade.,http://oslobilder.no/OMU/OB.F03002c
OMU_OB.OH757.jpg,Oslo Museum,Torvhandel,http://oslobilder.no/OMU/OB.OH757
NF_NF.01065-198.jpg,Norsk Folkemuseum,"Fotografens mor, fru apoteker Størmer, spaserer på Wessels plass, Oslo med Stortinget på andre siden av gaten.",http://oslobilder.no/NF/NF.01065-198
NF_NF.01065-406.jpg,Norsk Folkemuseum,"Frk. Marie Reimers og Petter Anker samt hr. Wischmann, bak t.v., student fra 1892, spaserer langs Karl Johans gate, Oslo, Universitetet på den andre siden av gata.",http://oslobilder.no/NF/NF.01065-406
OMU_OB.Y1350.jpg,Oslo Museum,Ullevoldsveien.,http://oslobilder.no/OMU/OB.Y1350
NF_NF.01065-483.jpg,Norsk Folkemuseum,"Kvinne spaserer langs Karl Johans gate, Oslo, ved Egertorget, Stortinget i bakgrunnen.",http://oslobilder.no/NF/NF.01065-483
OMU_OB.FS0519.jpg,Oslo Museum,Det konservative arbeiderlandsmøte i Bergen 16.-18. juli 1898.,http://oslobilder.no/OMU/OB.FS0519
OMU_OB.F04014d.jpg,Oslo Museum,Christiania - Carl Johans Gade og Stortorvet.,http://oslobilder.no/OMU/OB.F04014d
NF_NF.05712-001.jpg,Norsk Folkemuseum,"Stortinget, Oslo 1920. Stortinget og Eidsvolls plass.",http://oslobilder.no/NF/NF.05712-001
OMU_OB.F00938.jpg,Oslo Museum,Kirkegata fra Prinsens gate.,http://oslobilder.no/OMU/OB.F00938
NF_NF.34664-145.jpg,Norsk Folkemuseum,"Rolf Sundt Jr. i vuggen, barnepiken, Julius, Hilda og Rolf Sundt Sr. samt Julie Cecilie (Essemor) Sundt på terrassen til Villa Knyggen i Voksenlia, Oslo. Fotografert 1922.",http://oslobilder.no/NF/NF.34664-145
OMU_OB.F02151B.jpg,Oslo Museum,Karl Johans gate fra Stortinget.,http://oslobilder.no/OMU/OB.F02151B
OMU_OB.F11945a.jpg,Oslo Museum,Kristiania. Utsigt fra Nationalteatret. Oslo.,http://oslobilder.no/OMU/OB.F11945a
NF_NF.01065-098.jpg,Norsk Folkemuseum,"Frk. Maren Astrup spaserer langs Karl Johan, Oslo. Stortinget på den andre siden av gata. Senere gift Blom Andersen.",http://oslobilder.no/NF/NF.01065-098
OMU_OB.X0486.jpg,Oslo Museum,Jernbanetorget,http://oslobilder.no/OMU/OB.X0486
NF_NF.25782-148.jpg,Norsk Folkemuseum,"Interiør, barneværelset i Munkedamsveien 3, Oslo, 1902. Søsken i familien Q. Wiborg",http://oslobilder.no/NF/NF.25782-148
NF_NF.01065-102.jpg,Norsk Folkemuseum,"Tre damer spaserer øverst i Karl Johans gate, Oslo. Slottet skimtes.",http://oslobilder.no/NF/NF.01065-102
OMU_OB.Y2269.jpg,Oslo Museum,Valkyrie plass,http://oslobilder.no/OMU/OB.Y2269
NF_NF.01065-275.jpg,Norsk Folkemuseum,"Apoteker G. L. Størmer, fotografens far, spaserer langs Karl Johans gate, Oslo, med Stortinget  i bakgrunnen.",http://oslobilder.no/NF/NF.01065-275
OMU_OB.Z06124.jpg,Oslo Museum,"gateløp, forretningsgård, hjørnegård, manufakturforretning",http://oslobilder.no/OMU/OB.Z06124
NF_NF.25782-179.jpg,Norsk Folkemuseum,"Interiør barneværelset i Munkedamsveien 3, Oslo, 1902. Søsken i familen Q. Wiborg",http://oslobilder.no/NF/NF.25782-179
OMU_OB.F01577.jpg,Oslo Museum,"utsikt nordøst, plass, rytterstautue, park, Universitetet, bygårder, Stortingsbygningen, Trefoldighetskirken, Vår Frelsers kirke",http://oslobilder.no/OMU/OB.F01577
OMU_OB.F01688.jpg,Oslo Museum,Utsikt fra Trefoldighetskirken.,http://oslobilder.no/OMU/OB.F01688
OMU_OB.Z06411.jpg,Oslo Museum,Rosenkrantz plass.,http://oslobilder.no/OMU/OB.Z06411
NF_NF.01065-088.jpg,Norsk Folkemuseum,"Mennesker spaserer i Studenterlunden, Oslo. Frøken Alette Thaulow, gift Fougner, og frøken  Julie Aubert, senere gift med Thv. Heiberg.",http://oslobilder.no/NF/NF.01065-088
OMU_OB.F14602c.jpg,Oslo Museum,Kongen av Siams ankomst til Kristiania 5/7 1907.,http://oslobilder.no/OMU/OB.F14602c
OMU_OB.F03537f.jpg,Oslo Museum,"utsikt, Stortingsbygningen, løveskulpturer, park, bygårder",http://oslobilder.no/OMU/OB.F03537f
NF_NF.34112-189.jpg,Norsk Folkemuseum,"Barn i Stupinngata på Enerhaugen, 1924.",http://oslobilder.no/NF/NF.34112-189
OMU_OB.Y2645.jpg,Oslo Museum,Utsigt fra St. Hanshaugen,http://oslobilder.no/OMU/OB.Y2645
OMU_OB.F00886.jpg,Oslo Museum,Prinsens gate 26 ved Wessels plass.,http://oslobilder.no/OMU/OB.F00886
NF_NF.14220-001.jpg,Norsk Folkemuseum,"Oscarshall lystslott ved Frognerkilen på Bygdøy, Oslo, sett fra et hageanlegg ved Frognerstranda. Oppført 1847-52, arkitekt J.H. Nebelong etter oppdrag av kong Oscar I. Del av Brødrene Brunskows serie norske landskapsbilder.",http://oslobilder.no/NF/NF.14220-001
OMU_OB.F04014c.jpg,Oslo Museum,Kristiania - Karl Johans gate.,http://oslobilder.no/OMU/OB.F04014c
OMU_OB.Y1315.jpg,Oslo Museum,Hægdehougsveien,http://oslobilder.no/OMU/OB.Y1315
OMU_OB.NW0437.jpg,Oslo Museum,"17. mai-feiring, barnetog, faner, flagg, guttemusikkorps, forretningsgårder",http://oslobilder.no/OMU/OB.NW0437
OMU_OB.Z13164.jpg,Oslo Museum,Nedre Vollgate.,http://oslobilder.no/OMU/OB.Z13164
OMU_OB.NW0439.jpg,Oslo Museum,Torggata fra Stortorvet.,http://oslobilder.no/OMU/OB.NW0439
OMU_OB.F15885x.jpg,Oslo Museum,"Hølandsgata 6, 8 - 7, 11.",http://oslobilder.no/OMU/OB.F15885x
OMU_OB.Z07493.jpg,Oslo Museum,Hjulbåten Sara på Nøklevann.,http://oslobilder.no/OMU/OB.Z07493
NF_NF.01065-103.jpg,Norsk Folkemuseum,"Mennesker spaserer langs butikker på Karl Johans gate, Oslo. Stortinget skimtes. Frk. Johanne Nissen, senere gift Scheel, midt i bildet.",http://oslobilder.no/NF/NF.01065-103
OMU_OB.NW0841.jpg,Oslo Museum,Skulpturmuseet sett fra Tullinløkka.,http://oslobilder.no/OMU/OB.NW0841
OMU_OB.F11479b.jpg,Oslo Museum,Kristiania. Professor Dahls gate.,http://oslobilder.no/OMU/OB.F11479b
OMU_OB.NW0741.jpg,Oslo Museum,Stortings plass ved folkeavstemningen 13. august 1905.,http://oslobilder.no/OMU/OB.NW0741
OMU_OB.F04010a.jpg,Oslo Museum,Eidsvoldsplads. Storthingsgaten.,http://oslobilder.no/OMU/OB.F04010a
OMU_OB.Y2662.jpg,Oslo Museum,Oslofjorden,http://oslobilder.no/OMU/OB.Y2662
NF_NF.01065-359.jpg,Norsk Folkemuseum,"Frk. Katta Heyerdahl, senere Heidenreich, og Kalle Gjerdrum står foran Søstrene Larsens hotell på  Karl Johans gate, Oslo.",http://oslobilder.no/NF/NF.01065-359
NF_NF.34664-522.jpg,Norsk Folkemuseum,"Sofie Edvardsen, Julius Sundt, Hilda Sundt, Birgitte Aubert og Julius Thaulow Aubert med en vinflaske, Villa Knyggen. Fotografert 1918-1919.",http://oslobilder.no/NF/NF.34664-522
NF_NF.01065-336.jpg,Norsk Folkemuseum,"Tre kvinner og ei jente står på fortau langs Karl Johans gate, Oslo,  utenfor Stortinget.",http://oslobilder.no/NF/NF.01065-336
OMU_OB.F01071.jpg,Oslo Museum,Ved Vestbanestationen.,http://oslobilder.no/OMU/OB.F01071
NF_NF.01065-218.jpg,Norsk Folkemuseum,"Frk. Krohn fra Bergen spaserer langs Karl Johans gate, Oslo, sammen med en annen kvinne. Slottet skimtes.",http://oslobilder.no/NF/NF.01065-218
OMU_OB.F02341.jpg,Oslo Museum,"Smalgangen med nr. 18 for enden i venstre rekke, revet 07.02.1906.",http://oslobilder.no/OMU/OB.F02341
OMU_OB.F09499b.jpg,Oslo Museum,Utsikt fra Elisenbergveien 4.,http://oslobilder.no/OMU/OB.F09499b
OMU_OB.F01067.jpg,Oslo Museum,Piperviksbakken.,http://oslobilder.no/OMU/OB.F01067
OMU_OB.F01489.jpg,Oslo Museum,"utsikt, kulturlandskap, Meglerløkken, bolighus, hage, dueslag, allé, bygård, Vestre Aker kirke, Bolteløkken, Adamstuen, Gaustad sykehus, Ullevål gård, portstuer",http://oslobilder.no/OMU/OB.F01489
OMU_OB.Y7577.jpg,Oslo Museum,"torg, torghandel, basarer, bygårder, forretningsgårder, politistasjon, hestekjøretøyer, mennesker, gateliv",http://oslobilder.no/OMU/OB.Y7577
NF_NF.01065-140.jpg,Norsk Folkemuseum,"Professor Blytt, en mann og en kvinne prater på Karl Johans gate, Oslo. Stortinget skimtes i bakgrunnen.",http://oslobilder.no/NF/NF.01065-140
OMU_OB.F03074d.jpg,Oslo Museum,"utsikt, gateløp, villabebyggelse, hager",http://oslobilder.no/OMU/OB.F03074d
